weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_CLINCH_att,B_avg_DISTANCE_att,B_avg_GROUND_att,B_avg_HEAD_att,B_avg_KD,B_avg_LEG_att,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_CLINCH_att,B_avg_opp_DISTANCE_att,B_avg_opp_GROUND_att,B_avg_opp_HEAD_att,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_Stance_Switch,B_Stance_Southpaw,B_Stance_OpenStance,R_Stance_Southpaw,R_Stance_Orthodox,R_Stance_Switch,R_Stance_OpenStance
5,5,0,1,0.05532906277751026,-0.06720380883273225,-0.2764030333290907,0.03645047759426845,-0.20743347740314538,-0.28333333299999997,-0.16891891891344035,1.05,0.125,-0.24121681041205761,-0.23741666700000003,0.8,0.08361203986750704,0.02124999999999999,-0.11037362344878054,-2,-4,0.0772695773336799,0.1005154639510043,0.004061895406621663,-0.08008898791246544,0.006159270850231491,-0.15000000000000002,0.28273809513392867,0.34166666700000003,0.25,0.016844096560071964,0.04016666699999999,-0.066666667,0.5204678360911049,0.447666667,0.053868036031405886,-17,-139.64999999999998,-1,-1,0,-2,-5,5,0,-3,-5.079999999999984,0,-25,0,0,0,0,1,0,0
5,3,1,0,0.3571428571734694,0.27777777761904754,0.11523687590440207,0.8695652173969755,0.14857142865763262,0,-0.039999999961600086,0.666666667,0,0.19462719302631581,0.19999999999999996,0.333333333,0.49999999925000005,0.333333333,0.18132173271446583,1,1,-0.07807807785893994,-0.21176470590726648,-0.24788732384844275,-0.03896103903541903,-0.36385135132154856,0,-0.18750000001171874,0,0,-0.3167420814257196,-0.39999999999999997,0,-0.37500000014062496,-0.333333333,-0.1793091322533057,6,381.66666669999995,0,0,0,0,0,1,0,1,0,-22.860000000000014,-8,0,0,0,1,0,0,0
9,3,-1,1,-0.09663865570708285,0.004201680718187384,-0.06352899062926243,-0.32000000008999996,-0.1586918731153194,0.4,-0.3928571428571428,0.5,-0.133333333,-0.15781132854250024,-0.15900000000000003,0.4,0.02941176470588236,0.14299999999999996,-0.26329375317799264,0,4,0.16952554727650548,-0.17635467973874652,0.025739802304808546,-0.46875,0.0954276866837141,-0.233333333,0.06923076919743598,0.566666667,0.2,-0.05289858714144102,-0.03799999999999998,0.166666667,0.37931034482758624,0.365,-0.22349243106605748,23,299.6,0,0,1,0,0,2,0,3,0,-2.5400000000000205,0,0,1,0,0,1,0,0
5,3,0,1,-0.08048128359318318,-0.18846153847673075,-0.04949521679617758,-0.03857432903564395,-0.076698476586331,0.023809524,-0.12407862418375415,-2.333333333,-0.142857143,-0.06842177416206435,-0.07714285699999995,0.023809524,-0.34188034171789383,-0.365238096,-0.056114722899887504,-1,-1,-0.17544353708206284,-0.12492546218094147,-0.16647465439929326,-0.04215456691217423,-0.088416110114723,-0.285714286,-0.056134723328147174,-0.21428571399999996,0,-0.08215546991828626,-0.055952380999999995,0.023809524,0.12500000027604166,0.11833333299999999,-0.10796907699639413,-7,-177.64285710000001,0,0,1,0,-1,0,0,0,0,-5.0800000000000125,-14,0,0,0,0,1,0,0
6,3,-1,1,-0.10810810810810811,-0.15000000008999992,0.46442845734532373,0.20634920641043097,0.03871829105473967,0.5,-0.125,-0.166666667,0,0.053643724678604676,0.21833333299999996,-0.666666667,0.16666666651666662,-0.46,0.0527679303211287,-1,0,-0.38666666659999993,-0.02020201976813596,0.00475963829228504,0,-0.4893939395814394,0,0.6,0,-0.333333333,-0.4768181817785125,-0.14166666699999997,0.5,0,0,-0.4638761467596939,1,339.3333333,0,0,0,0,1,-2,0,-1,2.539999999999992,10.159999999999997,0,0,1,0,0,1,0,0
7,5,0,-10,-0.008888888688388219,-0.08992150430918733,0.03245530674476432,-0.1130124778164957,0.04348932522871363,0.10275689200000004,0.032523091944967164,-0.233082707,0.19047619,0.03458897999771493,0.05857142900000001,0.25062656600000005,-0.4195402298476019,0.04328320800000002,0.05400463691792179,-9,2,0.18296169218745073,0.03513770183705767,0.05285867224904228,0.2770715632450511,0.06762249433977385,0.095238095,-0.005312051476190405,0.035087720000000044,0.042606516,0.07982014603382259,0.054385965000000036,0.7944862149999999,0.14756517429718585,0.046666666999999995,0.13411323378934004,-5,-203.72180449999996,-4,1,-1,0,0,1,-1,0,-5.0800000000000125,7.6200000000000045,0,0,1,0,0,1,0,0
8,5,0,3,-0.032598039131359724,0.1813559322687447,0.10529752624388139,0.14693877557142854,0.05575653179295276,0.15714285700000008,-0.026292629226630004,-0.742857143,-0.357142857,0.10183253136061432,0.09214285700000002,0.05714285700000002,-0.5,-0.225714286,0.06433513983912076,0,-4,-0.039213198042052144,0.024999999967916686,-0.06759719678980575,0.1904761903333334,-0.09726572928675303,-0.071428571,-0.02093564235576073,-0.6142857140000001,-0.357142857,-0.07932731752892574,-0.05814285699999999,-0.214285714,-0.22096774193184185,-0.13657142900000002,-0.09685602957522965,-21,114.17142860000001,-1,0,-2,0,-1,-2,0,-5,17.78,22.859999999999985,0,1,0,0,1,0,0,0
6,3,-1,0,-0.23994252868569155,0.23235294140958485,-0.1577904383488251,0.11506849350573467,-0.1416778356061179,-0.095238096,-0.30000000115750003,-1.333333333,0,-0.1607279692571013,-0.029523809999999984,-0.023809524,-0.41379310347681336,-0.311666667,-0.07779790667779296,0,1,0.1103627735420083,0.06547619049999998,0.1227759817163569,0.2878787879809458,0.1304505643018783,0.142857143,-0.08295739358513388,0.9523809529999999,-0.166666667,0.10291438969458688,0.024523810000000035,-0.023809524,0.166666666975,0.00857142900000002,0.14785225983795247,-7,-503.4285714,1,0,0,-1,1,0,0,0,0,2.539999999999992,20,0,1,0,1,0,0,0
9,3,0,0,0.1606475714919139,0.13968253964263033,-0.2520661157713499,0.3749999999754464,-0.19314404054404122,-0.318181818,0.017857142975990392,-0.272727273,0,-0.20253622890107809,-0.212727273,0,0.49999999908333337,0.37272727299999997,-0.18452244619498548,-2,-3,0.05666666665393527,0.14671814672216432,-0.12729714438426062,0.38095238082766436,-0.21273919202344638,-0.272727273,-0.24285714292897953,-0.818181818,0,-0.12575472970901963,-0.142727273,-0.181818182,-0.19318181775213067,-0.11545454500000002,-0.12300817254134178,-17,124.9545455,0,0,0,-3,-3,0,0,-6,2.539999999999992,7.6200000000000045,0,1,0,0,1,0,0,0
6,3,1,0,0.013297872340425454,0.17849069722065736,0.04393491661646459,0.054582712385868426,0.17312334027728427,0.133333333,0.005102040816326481,-0.17777777800000005,0.24444444399999998,0.15451883195075033,0.09888888900000004,0.322222222,-0.008403361562530853,-0.08722222200000002,0.20207446528783063,1,-3,0.05010604450591327,-0.11293532348733937,-0.04394099046093791,-0.09798534803194558,0.038106118406702194,-0.12222222199999999,0.2602739728054043,0.08888888899999992,0.1,-0.021801082885427148,0.02011111100000007,0.36666666699999995,0.27647058831314875,0.41622222200000003,0.049306473185064204,-26,-274.9222222,-1,-1,0,-1,-2,-1,0,-5,0,-7.619999999999976,0,0,0,0,1,0,0,0
7,3,2,-1,-0.42222222222222217,-0.33333333333333337,-0.1689248895434462,-0.75,-0.184375,-0.5,0.3125,0,0.5,-0.1692556634304207,-0.19,0.5,0.3333333333333333,0.165,-0.17101449275362318,-1,1,-0.31999999999999995,-0.16666666666666669,-0.20239234449760762,-0.13888888888888884,-0.18049382716049384,1.5,-0.1875,0,0,-0.2283396117067517,-0.26499999999999996,0.5,0.2,0.1,-0.19083762537272975,2,337.5,0,0,0,0,-1,0,0,-1,-15.240000000000009,-15.240000000000009,0,0,0,0,1,0,0,0
9,3,0,0,0.06060606060606055,-0.17727272727272725,-0.072110032121112,0.07311320754716977,-0.07514087963685206,-0.5,0.16627816627816627,1.25,0,-0.0643460062783397,0.057499999999999996,0.125,-0.6666666666666667,0.08500000000000002,0.011079791447889564,1,2,0.16201923076923075,0.3035714285714286,0.04352758950681229,-0.1542553191489362,0.004244464850525487,0.75,0.11745038826574627,-1.25,0.25,0.02477721283691431,-0.03749999999999998,-0.125,-0.44545454545454544,-0.71,-0.026247077992662238,13,164.25,0,0,1,1,0,0,0,2,-7.6200000000000045,-10.159999999999997,0,0,0,0,0,1,0,0
1,3,0,0,-0.03951890034364258,0.01388888888888884,-0.022971548998946323,0.2537878787878788,-0.07000103551827686,1.2,0.02499999999999991,1.4,0,-0.019535783365570603,-0.09600000000000003,-0.3,-0.36363636363636376,-0.186,-0.015144863915715456,0,2,0.09389671361502361,-0.16447368421052622,-0.05508274231678484,0.8703703703703703,0.1551627777001537,0,-0.27142857142857146,-1.2,0.2,-0.03476811839801164,-0.08300000000000002,0.6,-0.08333333333333331,0.02300000000000002,-0.052418675206472254,10,293.20000000000005,0,0,0,1,1,-1,0,1,-2.5400000000000205,-12.699999999999989,0,0,0,0,1,0,0,0
12,3,0,0,-0.014888337250460237,0.13333333305641015,-0.00879120883026202,0.6749999997656251,0.2749999998958333,0.333333333,0.01818181810743802,-0.5,0,0.217318476367708,0.16000000000000003,0,0.33333333333333337,-0.166666667,0.2776237694540996,1,0,0.19999999990999995,0.15000000008999992,0.06265328861204011,0.7857142857295918,0.022480620237786186,0,-0.29370629370629364,0.666666667,0,0.14462809917355374,0.13500000000000006,-0.166666667,-0.08888888883333335,0.095,0.3023102029011494,1,-163,0,0,0,0,1,0,0,1,7.6200000000000045,0,-10,0,0,0,0,1,0,0
7,5,0,0,0.18302469135802468,0.13233082706766908,0.09036304558377856,-0.11363636363636365,0.13536499497622606,-0.25,0.09769082880865365,-0.1,0,0.11768983957219242,0.07650000000000001,-0.05,-0.4666666666666666,-0.183,0.11188608841363351,-3,-4,0.24124277662837978,0.22873900293255123,0.09274992670937282,-0.047138047138047146,0.04624078445990726,0.15,0.04435850773430394,-1.1,0,0.06814223909832373,0.07050000000000001,-0.25,0.0026315789473684292,-0.0010000000000000009,0.01349484156226971,-41,-71.25,0,-1,-1,-5,-5,0,0,-12,0,-12.699999999999989,0,0,0,0,0,1,0,0
8,3,-1,2,-0.056565656544915854,-0.07442888722482455,0.1457445859679391,0.11312217199747654,0.26575963709297046,-0.125,-0.15381764253999308,0.7678571430000001,0,0.16375842617741526,0.12928571400000005,0.285714286,0.14108527128671833,0.175357143,0.03982470092351831,0,-2,-0.0658076391910235,-0.0537634409840444,-0.0025464730804602986,-0.19117647073406857,-0.13333333330119376,0.017857142999999992,-0.14102564102564097,0.607142857,0.142857143,-0.07262425961939412,-0.09321428599999998,0.7678571430000001,-0.30476190497968253,-0.04749999999999999,-0.08130667409392706,-7,-186.625,0,0,-1,-1,2,1,0,1,0,-2.539999999999992,0,0,0,0,0,1,0,0
3,3,-1,2,-0.11422700593684143,-0.1555555555111111,0.033583111167236224,0.055443773785379014,0.02275219298245612,-0.55,-0.09528775311891946,-0.5,0.15,0.010572414693951482,0.0020000000000000018,-0.11666666699999999,-0.07941176476816608,0.13566666700000002,0.005335585062953341,2,7,-0.01587036404911002,0.1286512027074742,0.004258067320425274,0.07268639944204713,0.06279833772419274,-0.11666666699999999,0.05222757376005016,1.1833333330000002,0,0.0522372470278854,0.018333333000000007,0.5,-0.2777777781527778,-0.08083333300000001,0.0772170988890239,35,-26.883333300000004,1,0,0,4,3,0,0,7,10.160000000000025,7.619999999999976,0,0,1,0,0,1,0,0
3,3,0,1,-0.3170731705264722,0.1785714285714286,-0.15470085475366535,0.380952381,-0.19199406968124533,0.666666667,-0.30000000002999994,0.333333333,0,-0.13160503253786482,-0.09333333300000002,0,0,0,-0.24479166679850256,1,1,-0.42105263157894735,-0.40000000003,-0.1482479784852624,0.6060606060909092,0.04483775814159291,0,-0.28571428565306123,3.666666667,0.333333333,-0.23480083852235867,-0.21333333300000007,1,0.5217391304120983,0.31,-0.21697722565217392,8,756,0,0,1,1,-1,0,0,1,-2.539999999999992,2.539999999999992,0,0,0,0,0,1,0,0
13,3,0,0,0.11339421613394218,0.061764705882352944,0.0767433959058863,0.6571428571428571,0.12507427213309563,0,0.1430508474576272,0.25,-1,0.09920391916717697,0.15250000000000002,0,0.26666666666666666,0.2,0.11346048924964647,1,2,-0.0031645569620253333,0.01965811965811959,0.05856472067142382,-0.16666666666666663,-0.02194705718934792,0,-0.1333333333333333,-2.75,0,0.0165866433871672,0.08500000000000002,0.5,0.15555555555555556,-0.0675,0.010735411670663497,7,-169.75,0,0,0,1,0,0,0,1,-7.619999999999976,-5.079999999999984,0,0,0,0,0,1,0,0
8,3,1,-1,-0.03743315505542044,-0.2486583185036404,-0.24047619051537422,-0.0727155726679537,-0.12973657560294038,0.166666667,0.08695652173913049,-4.166666667,0.5,-0.17482517478967186,-0.133333333,-0.833333333,-0.3392857143325893,-0.22833333299999997,-0.16154593906264647,1,1,0.189931350131037,0.17142857142857143,0.04784255598023718,0.19521531090981042,0.18324383088188817,0.166666667,-0.017482517766541195,-0.6666666669999999,-0.5,0.13009954204529722,0.07666666699999997,0.166666667,0.07142857112857143,0.406666667,0.18247265216544895,3,-527.8333333,0,0,0,0,1,2,0,3,-5.0800000000000125,-10.159999999999997,0,0,1,0,0,1,0,0
1,3,-1,2,0.19696969696349864,-0.12479871179227053,-0.027212944502268688,0.25,-0.08207979846496943,-0.25,-0.059523809482142864,-0.166666667,0,-0.04528996175105804,0.010833333,-0.416666667,-0.2705882351741177,-0.2925,-0.10545929259985654,-1,0,-0.12142857151107156,-0.033333333333333326,0.06095238097491157,-0.2164750957298851,0.04053030296969695,0,0.0058823528996539975,2,0.666666667,0.0292513462578316,0.05249999999999999,0.666666667,0.3333333325833334,0.208333333,0.1174660633484163,0,123.91666669999995,0,0,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0
9,5,0,0,-0.020654268631923656,-0.09419568803334077,0.03523895933916149,0.04106029115376186,0.04701664511761644,-0.49230769199999996,0.05764163367291386,0.548717948,0.45641025599999996,0.035298179017749065,0.02379487100000005,0.666666667,-0.010101010915977926,0.0032307689999999945,0.10083466815751774,-2,3,0.1055262556923825,0.04506033169290102,0.11447903696273876,-0.22154316272123298,0.06380066362341663,-0.241025641,0.1316758746313096,0.9948717950000001,0.05641025599999999,0.07782378584573768,0.03728205200000001,-0.230769231,0.250385802635923,0.200717948,0.0861486824359925,0,-161.16923079999992,2,0,1,-3,-3,4,0,-1,-5.079999999999984,-7.6200000000000045,0,0,0,0,0,1,0,0
5,3,-1,4,-0.1875981161695448,-0.26409017713365546,0.2826982878123712,0.023366192040890854,0.14922318716688365,0.375,-0.11111111111111105,-2,0,0.09818685935934746,0.09000000000000002,0,0.10734463276836159,-0.27125,0.046771988903837713,0,-3,-0.10425685425685427,-0.11154094132817527,-0.025311025311025304,0.3076923076923077,-0.142569632519194,-0.25,0.0014025245441795509,0,0,-0.05210087709704936,-0.18624999999999997,-0.25,-0.75,-0.125,-0.058458709705663414,-8,163.125,0,0,0,1,-1,0,-1,-1,-7.6200000000000045,-5.079999999999984,-1,0,1,0,0,1,0,0
4,3,0,0,0.001762632381358209,0.10769230787230766,0.05772451997996064,-0.08647540970069267,0.16283592652445084,0.833333333,-0.851851852,-1.083333333,0,0.14655354343704274,0.16583333299999997,1.8333333330000001,0.12222222228333329,0.22666666600000002,0.034793024597880584,0,-4,0.1009933773319065,-0.024364406698323182,0.11363636363636362,-0.001918158359176303,0.17828136819773524,-0.25,-0.09523809522088855,-0.333333333,-0.416666667,0.1404388715204617,0.119166667,0.25,0.35185185189285717,0.05083333299999998,0.10899046614845709,-22,-31.16666669999995,0,0,1,-5,2,-3,0,-5,0,2.539999999999992,0,0,0,0,0,1,0,0
3,3,-1,1,0.19359756097560976,0.1945945945945946,-0.0072727272727273196,0.49019607843137253,0.02652149637074261,-0.5,-0.2272727272727273,0.5,-0.5,0.03183498031654214,0.030000000000000027,0,-0.012500000000000011,-0.3400000000000001,0.03178294573643414,0,0,0.05882352941176472,-0.19999999999999996,-0.06479183898538737,-0.2333333333333334,-0.04015505042902301,0,-0.2142857142857143,0,0,-0.13070164103889392,-0.24,-0.5,-0.6,-0.58,-0.13620470438652255,2,344,0,0,1,0,0,-1,0,0,-12.699999999999989,-12.699999999999989,-10,0,0,0,1,0,0,0
12,3,0,2,-0.2288888888888888,-0.13000755857898716,-0.17173411616691125,0.03125,-0.2836639572557267,0,-0.14814814814814814,-0.5,0,-0.30210427309444327,-0.29499999999999993,0,-0.033333333333333354,-0.15000000000000002,-0.2394824731273329,2,1,-0.17464539007092195,-0.11801242236024845,-0.09518970189701897,0.8235294117647058,-0.06891025641025642,0,-0.14385614385614387,0.75,0,-0.23113560590596716,-0.23249999999999998,0,0.4166666666666667,0.215,-0.23840939353589147,10,479,0,0,0,3,-1,0,0,2,0,5.0800000000000125,0,0,1,0,0,0,1,0
1,3,0,0,0.05444694066340694,-0.04870675176352035,-0.0202145791451796,-0.04100777271508982,-0.0013799906742817947,-0.15000000000000002,0.040277777777777746,-0.44999999999999996,0.25,0.022704947665296515,0.008000000000000007,-0.875,-0.04941860465116271,-0.010250000000000037,0.05628171000841803,0,-1,0.14701551704609805,0.022547468354430444,-0.009791763765896577,-0.038320209973753405,-0.02940463112239805,0.125,0.1869918699186992,-0.375,-0.2,-0.025250989554993664,-0.037750000000000006,0.125,0.05859564164648906,-0.038750000000000034,-0.030843028760177527,-1,188.04999999999995,0,0,2,2,-2,-3,0,-1,-5.0800000000000125,-10.160000000000025,0,0,0,0,0,0,1,0
13,3,-1,0,-0.016942474389282758,0.05807062104686478,0.13209945856645955,-0.067037037037037,0.052154195011337945,0.25,0.048231946890665234,-2.275,-0.275,0.1007838847871661,0.10075,-0.2,0.33214285714285713,-0.027500000000000024,0.0011350057820040949,0,-1,-0.08648899547441291,-0.22727750894172105,0.018703540771321914,-0.30898021308980217,-0.018620199812011684,0,0.04407567208762042,-0.8999999999999999,-0.4,-0.01886737801586552,-0.03875000000000001,-0.175,-0.2057245080500894,0.04999999999999999,-0.060713242352155694,-6,-29.024999999999977,0,0,-1,0,0,0,0,-1,-2.539999999999992,2.539999999999992,0,0,0,0,0,1,0,0
9,3,0,-5,-0.007777777726851842,-0.09999999977999996,0.07928459050747,0.058279220760314554,0.14686516428804786,-0.209090909,0.03896103884879398,-0.1454545450000002,-0.118181818,0.09962803730064218,0.130636364,0.227272727,0.2787456446741331,0.38354545500000004,0.06474889658964522,-2,1,0.035720601138437114,-0.004964147833889543,0.05012256812064586,0.11482200642479667,0.05404858792175049,0.08181818199999999,0.22601010105555552,-1.445454545,0.181818182,0.06491081500858409,0.12609090900000003,-0.10909090900000001,-0.043103448046695414,-0.062363635999999986,-0.019137916037864078,-7,-310.43636359999994,0,0,0,-4,-2,6,0,0,-2.539999999999992,-5.0800000000000125,0,1,0,0,1,0,0,0
6,3,-2,3,-0.052922227526438714,0.2008879025435465,0.09526786495597817,-0.15700483098592743,0.0648357238323628,0.466666667,0.1183574876449276,0.26666666699999997,0,0.0970011106546958,-0.017333333000000062,0.333333333,-0.2500000001875,0.133333333,0.06751285881805069,0,-2,0.019230769284023785,-0.149999999625,0.04527447651386535,0.2500000000000001,-0.013317384447924518,0,-0.11111111100000004,-0.8,0,0.02312925165070112,0.006000000000000005,-0.6,-0.14615384606508874,-0.07800000000000001,-0.027132944958843774,-5,-19.866666699999996,-1,0,-1,1,-1,1,0,0,5.079999999999984,5.0800000000000125,0,0,1,0,0,1,0,0
9,3,0,1,0.13142857139039987,-0.10153846150116441,0.08449612396143857,-0.2401960784117647,0.0386507855484321,-0.285714286,-0.18287037028776043,5.095238096,0,0.0436451163697526,0.069047619,0.380952381,0.25925925922222226,0.286666667,0.19647322431357278,1,-2,0.30555555552829217,0.21111111127530868,0.12502332090884133,0.17142857140000012,0.048105021831089,-0.428571429,0.17241379302853743,-1.095238096,0.523809524,0.09488836663730593,-0.009047619000000062,-0.714285714,0.07692307625591721,-0.15047619,0.09023565674238532,-7,179.47619040000006,0,0,0,0,-2,0,0,-2,-5.079999999999984,-7.6200000000000045,0,0,1,0,1,0,0,0
3,3,0,-3,-0.19548872180451132,-0.041666666666666685,0.09985815602836878,-0.2723785166240409,0.049145600903827136,-0.25,0.20000000000000007,0.75,0.25,0.06652661064425769,0.09749999999999998,0.25,-0.11688311688311687,-0.18,0.1981774504159305,-3,2,0.04749999999999999,-0.020979020979020935,-0.04842105263157892,-0.0038363171355497716,0.05778207522005868,0,0.19999999999999996,-0.5,-0.25,0.027506170495538274,-0.009999999999999953,-0.5,0.46666666666666673,0.04249999999999998,0.024523620019663794,-4,-263.75,0,0,-1,0,0,-1,0,-2,5.0800000000000125,5.079999999999984,0,0,0,0,1,0,0,0
7,3,-1,0,0.002926829350386795,0.14673046245345417,0.02763721296073607,-0.008403361261492881,0.05290875688916105,0.133333333,0.32137733152417913,0.06666666700000001,-0.03333333300000002,0.03773826350489812,-0.06433333299999999,0.5,0.6956521739130435,-0.125333333,0.01265851051182737,-1,0,-0.07976190471428568,0.019047619086802747,-0.06905871379590567,0.0555555555138888,9.687223527213851e-4,-0.03333333300000002,-0.13333333339999986,-0.833333333,0,-0.030250966457261108,-0.15833333300000002,-0.2,-0.07142857142857145,-0.142333333,-0.028304207190082253,-1,-157.73333329999997,0,0,0,0,-1,2,0,1,0,0,0,0,0,0,0,1,0,0
3,3,0,0,-0.08000000001920005,-0.3055555555,-0.06771431558904734,-0.039399092831632565,-0.06650349647499648,-1,-0.22727272719214864,-1,0.333333333,-0.061090629393376505,0.11499999999999994,-1.5,-0.09523809519047616,0.331666667,-0.10787671234530394,0,1,-0.2173913043818526,0,-0.13676190470718474,-0.19241192426201337,-0.0675438596842105,0,0.20833333333333337,0,0.333333333,-0.1312150632215357,-0.47500000000000003,0.333333333,0,0,-0.10571665269223651,3,147.16666669999995,0,0,0,0,1,-1,0,0,-12.699999999999989,-5.079999999999984,0,0,0,0,0,1,0,0
12,3,0,0,0,0,-0.13636363636363638,0,-0.14583333333333334,0,0,0,0,-0.13636363636363638,-0.13999999999999999,0,0,0,-0.07226107226107226,0,0,0.8888888888888888,0,0.40294117647058825,0.15322580645161288,0.5181295819298593,0,-1,-2,0,0.5007079646017698,0.49999999999999994,1,0.5,0.5,0.47217847769028864,0,140,0,0,0,0,0,0,0,0,7.6200000000000045,7.6200000000000045,0,0,0,0,0,1,0,0
