id,gender,race
7807,m,black
7808,m,black
7809,m,black
7810,m,white
7811,m,hispanic
7812,m,black
7813,m,white
7814,m,white
7815,m,white
7816,m,indian
7817,m,white
7818,f,indian
7819,m,black
7820,m,white
7821,f,indian
7822,m,white
7823,m,black
7824,m,white
7825,f,indian
7826,f,indian
7827,f,indian
7828,m,white
7829,f,indian
7830,m,black
7831,f,white
7832,m,black
7833,f,indian
7834,m,hispanic
7835,m,black
7836,m,black
7837,m,black
7838,m,indian
7839,m,white
7840,m,black
7841,m,white
7842,m,white
7843,m,white
7844,m,black
7845,m,white
7846,m,black
7847,m,white
7848,m,black
7849,f,white
7850,m,white
7851,f,indian
7852,f,black
7853,m,white
7854,m,white
7855,f,indian
7856,m,black
7857,m,white
7858,m,white
7859,f,indian
7860,m,black
7861,m,black
7862,m,white
7863,m,white
7864,m,black
7865,m,black
7866,m,black
7867,f,indian
7868,m,white
7869,m,black
7870,m,indian
7871,m,white
7872,f,indian
7873,f,black
7874,m,black
7875,m,white
7876,m,indian
7877,m,white
7878,m,black
7879,m,black
7880,f,black
7881,m,white
7882,m,white
7883,f,indian
7884,m,black
7885,f,white
7886,m,white
7887,m,white
7888,f,indian
7889,f,indian
7890,m,indian
7891,f,indian
7892,m,white
7893,m,indian
7894,m,indian
7895,f,white
7896,m,indian
7897,m,white
7898,m,indian
7899,m,white
7900,m,white
7901,f,indian
7902,m,white
7903,m,black
7904,m,white
7905,m,black
7906,m,black
7907,m,indian
7908,f,indian
7909,m,black
7910,f,white
7911,m,white
7912,m,white
7913,m,white
7914,m,white
7915,m,white
7916,m,white
7917,m,indian
7918,m,white
7919,m,white
7920,m,indian
7921,m,white
7922,m,black
7923,m,black
7924,f,white
7925,m,white
7926,m,white
7927,m,white
7928,m,indian
7929,m,black
7930,f,indian
7931,m,indian
7932,m,white
7933,f,indian
7934,m,indian
7935,f,black
7936,m,white
7937,m,white
7938,m,black
7939,m,black
7940,f,indian
7941,m,indian
7942,m,white
7943,m,white
7944,m,indian
7945,m,white
7946,m,white
7947,m,indian
7948,m,black
7949,m,indian
7950,m,black
7951,f,indian
7952,m,indian
7953,m,black
7954,m,indian
7955,m,black
7956,m,white
7957,m,white
7958,m,white
7959,m,white
7960,m,black
7961,m,white
7962,m,white
7963,m,white
7964,m,white
7965,m,white
7966,f,black
7967,m,black
7968,f,indian
7969,m,black
7970,m,indian
7971,m,white
7972,f,indian
7973,m,white
7974,m,black
7975,m,white
7976,m,black
7977,m,white
7978,m,indian
7979,m,black
7980,m,black
7981,m,white
7982,f,indian
7983,m,black
7984,f,indian
7985,m,white
7986,m,hispanic
7987,m,white
7988,f,indian
7989,m,white
7990,m,indian
7991,m,black
7992,m,white
7993,m,black
7994,m,black
7995,m,black
7996,m,hispanic
7997,m,white
7998,m,white
7999,m,black
8000,f,white
8001,m,white
8002,m,white
8003,m,black
8004,f,indian
8005,m,indian
8006,m,white
8007,m,black
8008,m,indian
8009,m,white
8010,m,white
8011,f,black
8012,m,white
8013,f,black
8014,m,white
8015,m,white
8016,m,indian
8017,m,indian
8018,m,white
8019,m,white
8020,m,white
8021,m,white
8022,m,white
8023,m,white
8024,m,white
8025,f,indian
8026,m,white
8027,f,indian
8028,m,white
8029,m,indian
8030,m,white
8031,m,black
8032,m,black
8033,m,black
8034,f,indian
8035,m,black
8036,m,hispanic
8037,m,indian
8038,m,indian
8039,f,indian
8040,m,white
8041,m,black
8042,m,white
8043,m,black
8044,m,white
8045,m,white
8046,m,indian
8047,f,white
8048,m,white
8049,m,black
8050,m,white
8051,m,white
8052,m,indian
8053,m,white
8054,m,white
8055,f,white
8056,m,white
8057,m,indian
8058,m,indian
8059,f,indian
8060,m,white
8061,f,indian
8062,m,white
8063,m,indian
8064,m,white
8065,m,indian
8066,m,indian
8067,m,black
8068,m,white
8069,f,white
8070,m,white
8071,m,indian
8072,f,indian
8073,m,white
8074,f,indian
8075,m,black
8076,m,black
8077,m,black
8078,m,white
8079,m,white
8080,m,indian
8081,m,white
8082,m,white
8083,m,white
8084,m,white
8085,m,white
8086,m,white
8087,m,black
8088,f,indian
8089,m,black
8090,m,white
8091,f,indian
8092,m,white
8093,m,black
8094,m,black
8095,m,white
8096,m,black
8097,m,white
8098,m,black
8099,m,white
8100,m,white
8101,m,white
8102,m,white
8103,m,white
8104,m,white
8105,m,black
8106,f,indian
8107,m,white
8108,m,white
8109,m,white
8110,m,white
8111,m,white
8112,m,black
8113,m,indian
8114,m,black
8115,m,black
8116,m,black
8117,m,indian
8118,m,black
8119,m,white
8120,m,indian
8121,m,white
8122,m,white
8123,m,black
8124,m,white
8125,m,black
8126,f,indian
8127,m,white
8128,m,indian
8129,m,indian
8130,m,indian
8131,m,white
8132,f,white
8133,f,indian
8134,m,black
8135,m,indian
8136,m,white
8137,m,white
8138,m,hispanic
8139,f,white
8140,m,white
8141,m,indian
8142,m,white
8143,m,black
8144,f,black
8145,m,black
8146,m,white
8147,m,black
8148,m,white
8149,m,indian
8150,m,white
8151,m,white
8152,m,white
8153,m,white
8154,m,white
8155,m,black
8156,m,white
8157,m,white
8158,m,white
8159,m,black
8160,m,white
8161,m,white
8162,f,indian
8163,m,white
8164,m,white
8165,f,indian
8166,m,indian
8167,m,black
8168,m,indian
8169,m,black
8170,m,white
8171,m,indian
8172,m,black
8173,m,white
8174,m,black
8175,m,black
8176,m,white
8177,m,hispanic
8178,m,white
8179,m,white
8180,m,white
8181,m,black
8182,m,white
8183,m,white
8184,m,black
8185,m,white
8186,m,white
8187,m,white
8188,m,white
8189,m,white
8190,m,white
8191,m,white
8192,f,indian
8193,m,white
8194,m,black
8195,m,white
8196,m,indian
8197,m,black
8198,m,white
8199,m,white
8200,f,indian
8201,m,white
8202,m,indian
8203,m,white
8204,m,black
8205,m,white
8206,m,black
8207,m,indian
8208,m,white
8209,f,indian
8210,m,black
8211,m,black
8212,m,white
8213,f,indian
8214,m,indian
8215,m,white
8216,f,indian
8217,m,white
8218,m,black
8219,f,indian
8220,m,indian
8221,f,indian
8222,m,black
8223,m,hispanic
8224,m,indian
8225,m,white
8226,f,indian
8227,m,black
8228,m,white
8229,m,white
8230,m,indian
8231,f,indian
8232,m,white
8233,m,white
8234,f,black
8235,m,indian
8236,f,indian
8237,m,indian
8238,m,black
8239,m,black
8240,m,white
8241,m,indian
8242,m,white
8243,m,black
8244,m,black
8245,m,black
8246,m,indian
8247,m,white
8248,m,white
8249,m,white
8250,m,hispanic
8251,m,white
8252,m,white
8253,m,white
8254,m,white
8255,m,white
8256,f,indian
8257,m,black
8258,m,hispanic
8259,m,black
8260,m,white
8261,m,black
8262,f,indian
8263,m,black
8264,f,indian
8265,m,white
8266,m,black
8267,m,white
8268,m,white
8269,m,black
8270,m,black
8271,m,white
8272,m,black
8273,m,indian
8274,m,white
8275,m,black
8276,m,white
8277,m,white
8278,m,indian
8279,m,black
8280,m,white
8281,m,black
8282,m,indian
8283,m,black
8284,f,indian
8285,m,black
8286,m,black
8287,m,white
8288,m,white
8289,m,white
8290,f,indian
8291,m,indian
8292,m,black
8293,m,white
8294,m,white
8295,m,white
8296,f,white
8297,m,black
8298,m,white
8299,f,indian
8300,m,black
8301,m,black
8302,m,white
8303,m,black
8304,m,black
8305,m,black
8306,m,black
8307,m,black
8308,m,indian
8309,f,black
8310,m,white
8311,f,black
8312,m,white
8313,m,indian
8314,m,indian
8315,f,indian
8316,m,white
8317,m,white
8318,f,indian
8319,m,white
8320,m,white
8321,m,black
8322,m,black
8323,m,white
8324,f,indian
8325,m,black
8326,m,white
8327,m,white
8328,m,black
8329,f,indian
8330,m,indian
8331,m,white
8332,m,white
8333,m,indian
8334,m,black
8335,m,black
8336,m,black
8337,m,indian
8338,m,black
8339,f,indian
8340,m,black
8341,m,white
8342,m,white
8343,f,white
8344,m,black
8345,m,white
8346,m,white
8347,m,white
8348,m,black
8349,m,white
8350,f,indian
8351,m,white
8352,m,white
8353,m,indian
8354,m,indian
8355,m,white
8356,m,indian
8357,m,white
8358,m,white
8359,m,black
8360,m,white
8361,m,indian
8362,m,indian
8363,f,indian
8364,f,white
8365,m,white
8366,m,white
8367,f,white
8368,m,white
8369,f,white
8370,m,indian
8371,m,white
8372,m,black
8373,m,black
8374,m,black
8375,f,indian
8376,m,white
8377,m,black
8378,m,white
8379,m,black
8380,m,white
8381,f,indian
8382,m,white
8383,m,hispanic
8384,m,black
8385,m,black
8386,m,white
8387,m,indian
8388,m,black
8389,m,white
8390,m,black
8391,f,indian
8392,m,white
8393,m,white
8394,m,white
8395,m,white
8396,m,white
8397,f,black
8398,f,indian
8399,m,black
8400,m,black
8401,f,white
8402,m,white
8403,m,white
8404,m,indian
8405,m,white
8406,m,black
8407,m,white
8408,m,white
8409,m,black
8410,m,white
8411,m,white
8412,m,white
8413,m,black
8414,m,white
8415,f,indian
8416,m,black
8417,m,black
8418,m,hispanic
8419,f,indian
8420,f,indian
8421,m,indian
8422,m,black
8423,m,white
8424,m,indian
8425,m,white
8426,m,white
8427,m,white
8428,m,white
8429,m,white
8430,m,white
8431,m,black
8432,m,indian
8433,m,black
8434,m,black
8435,m,white
8436,m,white
8437,m,white
8438,m,black
8439,m,black
8440,m,white
8441,f,indian
8442,m,white
8443,m,white
8444,f,white
8445,m,white
8446,m,white
8447,m,black
8448,m,white
8449,f,white
8450,m,white
8451,m,black
8452,m,black
8453,m,white
8454,m,black
8455,f,black
8456,m,black
8457,m,black
8458,m,white
8459,m,white
8460,m,indian
8461,m,white
8462,m,white
8463,m,white
8464,m,white
8465,m,white
8466,f,white
8467,m,black
8468,m,indian
8469,m,white
8470,m,black
8471,m,white
8472,m,black
8473,m,black
8474,f,white
8475,m,indian
8476,m,white
8477,m,white
8478,m,black
8479,f,white
8480,m,white
8481,f,indian
8482,f,white
8483,m,white
8484,m,white
8485,m,white
8486,m,black
8487,f,white
8488,m,black
8489,f,indian
8490,m,black
8491,m,black
8492,m,white
8493,f,indian
8494,f,indian
8495,m,black
8496,m,white
8497,m,white
8498,m,black
8499,m,black
8500,m,indian
8501,f,white
8502,f,indian
8503,m,white
8504,m,white
8505,m,indian
8506,m,white
8507,m,indian
8508,m,white
8509,m,indian
8510,m,black
8511,f,white
8512,f,indian
8513,m,black
8514,m,white
8515,f,indian
8516,f,indian
8517,m,black
8518,f,white
8519,m,white
8520,f,black
8521,f,black
8522,m,black
8523,m,black
8524,f,indian
8525,m,white
8526,m,indian
8527,m,white
8528,m,white
8529,f,black
8530,m,black
8531,m,white
8532,m,black
8533,m,black
8534,f,white
8535,m,indian
8536,m,white
8537,m,black
8538,m,white
8539,m,indian
8540,m,white
8541,f,indian
8542,m,white
8543,f,indian
8544,m,indian
8545,m,white
8546,m,white
8547,f,white
8548,f,indian
8549,m,white
8550,m,white
8551,m,indian
8552,f,indian
8553,m,white
8554,m,white
8555,m,indian
8556,m,black
8557,m,white
8558,m,white
8559,m,white
8560,m,white
8561,m,white
8562,m,indian
8563,m,white
8564,m,black
8565,m,white
8566,f,indian
8567,m,white
8568,m,indian
8569,m,black
8570,m,white
8571,m,white
8572,m,white
8573,f,white
8574,m,white
8575,m,black
8576,m,white
8577,m,white
8578,m,white
8579,m,black
8580,m,black
8581,m,hispanic
8582,m,black
8583,m,indian
8584,f,indian
8585,f,white
8586,m,black
8587,f,indian
8588,m,indian
8589,m,black
8590,f,indian
8591,m,white
8592,m,black
8593,f,indian
8594,m,hispanic
8595,m,indian
8596,m,black
8597,m,indian
8598,m,indian
8599,m,indian
8600,m,white
8601,m,black
8602,m,black
8603,m,black
8604,m,indian
8605,m,white
8606,m,hispanic
8607,m,white
8608,m,white
8609,m,white
8610,m,indian
8611,m,black
8612,m,white
8613,m,black
8614,m,white
8615,m,white
8616,m,indian
8617,m,white
8618,m,black
8619,m,white
8620,m,white
8621,m,white
8622,m,white
8623,m,indian
8624,m,white
8625,m,white
8626,m,black
8627,m,black
8628,f,indian
8629,m,hispanic
8630,m,black
8631,m,black
8632,f,indian
8633,f,indian
8634,f,indian
8635,m,white
8636,f,black
8637,f,indian
8638,m,white
8639,f,indian
8640,m,indian
8641,m,indian
8642,m,white
8643,f,white
8644,m,black
8645,f,black
8646,m,black
8647,m,black
8648,m,white
8649,m,indian
8650,f,indian
8651,m,white
8652,f,white
8653,m,indian
8654,m,black
8655,f,indian
8656,m,black
8657,m,indian
8658,m,black
8659,m,black
8660,m,black
8661,m,black
8662,m,white
8663,m,white
8664,m,white
8665,m,indian
8666,m,white
8667,m,white
8668,m,white
8669,m,black
8670,m,black
8671,m,white
8672,m,indian
8673,m,black
8674,m,indian
8675,m,white
8676,m,white
8677,f,indian
8678,m,indian
8679,m,black
8680,m,black
8681,m,white
8682,m,white
8683,m,black
8684,m,indian
8685,m,white
8686,m,black
8687,m,white
8688,m,white
8689,m,white
8690,f,indian
8691,m,white
8692,m,white
8693,m,black
8694,m,white
8695,m,black
8696,m,white
8697,m,black
8698,m,white
8699,m,white
8700,m,black
8701,m,white
8702,m,white
8703,m,black
8704,m,white
8705,m,black
8706,m,black
8707,m,indian
8708,m,white
8709,m,white
8710,m,white
8711,m,white
8712,m,black
8713,m,white
8714,f,indian
8715,m,indian
8716,f,indian
8717,m,indian
8718,f,white
8719,f,black
8720,m,black
8721,f,black
8722,f,indian
8723,f,white
8724,m,white
8725,m,white
8726,m,indian
8727,m,black
8728,m,white
8729,m,white
8730,m,black
8731,m,black
8732,f,indian
8733,m,white
8734,m,white
8735,m,indian
8736,f,indian
8737,m,white
8738,m,indian
8739,m,indian
8740,m,white
8741,m,indian
8742,m,white
8743,m,black
8744,m,black
8745,m,white
8746,m,white
8747,f,indian
8748,m,hispanic
8749,m,white
8750,m,white
8751,m,white
8752,m,black
8753,m,white
8754,m,indian
8755,f,white
8756,f,white
8757,m,white
8758,m,black
8759,m,black
8760,m,white
8761,m,hispanic
8762,m,hispanic
8763,m,black
8764,m,black
8765,m,black
8766,m,black
8767,m,white
8768,m,black
8769,m,hispanic
8770,m,white
8771,m,black
8772,m,white
8773,m,indian
8774,m,indian
8775,f,indian
8776,m,white
8777,m,white
8778,f,indian
8779,f,indian
8780,m,white
8781,m,black
8782,m,indian
8783,m,black
8784,m,white
8785,m,white
8786,m,white
8787,m,white
8788,m,black
8789,f,indian
8790,m,white
8791,m,black
8792,m,white
8793,f,indian
8794,f,indian
8795,m,white
8796,m,white
8797,m,black
8798,m,white
8799,m,white
8800,f,indian
8801,m,white
8802,m,white
8803,m,white
8804,f,indian
8805,m,white
8806,m,white
8807,f,indian
8808,f,indian
8809,m,indian
8810,m,white
8811,m,black
8812,m,white
8813,f,white
8814,m,black
8815,m,black
8816,m,white
8817,m,black
8818,m,indian
8819,m,white
8820,f,indian
8821,m,white
8822,m,white
8823,f,indian
8824,m,black
8825,f,indian
8826,m,white
8827,m,white
8828,m,indian
8829,m,white
8830,m,white
8831,m,black
8832,m,black
8833,m,indian
8834,m,indian
8835,m,white
8836,f,white
8837,f,white
8838,m,indian
8839,m,indian
8840,m,white
8841,m,white
8842,m,indian
8843,m,white
8844,m,white
8845,m,white
8846,f,indian
8847,m,black
8848,m,white
8849,m,black
8850,m,hispanic
8851,f,indian
8852,m,black
8853,m,white
8854,m,white
8855,m,white
8856,m,white
8857,m,white
8858,f,white
8859,m,indian
8860,f,indian
8861,m,white
8862,m,white
8863,f,indian
8864,m,white
8865,m,white
8866,m,white
8867,m,black
8868,f,indian
8869,m,black
8870,m,indian
8871,m,white
8872,m,black
8873,m,black
8874,m,black
8875,m,black
8876,m,white
8877,m,white
8878,m,black
8879,m,white
8880,m,black
8881,m,black
8882,m,black
8883,m,white
8884,f,white
8885,m,indian
8886,m,white
8887,m,white
8888,f,white
8889,m,white
8890,m,white
8891,m,white
8892,m,white
8893,m,white
8894,m,white
8895,f,white
8896,f,indian
8897,m,white
8898,m,white
8899,m,white
8900,m,white
8901,m,white
8902,f,indian
8903,m,black
8904,m,black
8905,m,indian
8906,m,indian
8907,m,white
8908,m,indian
8909,f,white
8910,m,white
8911,m,white
8912,f,indian
8913,m,black
8914,m,indian
8915,m,white
8916,m,black
8917,m,black
8918,f,black
8919,m,indian
8920,m,white
8921,f,indian
8922,m,hispanic
8923,m,white
8924,m,hispanic
8925,m,white
8926,m,black
8927,m,white
8928,m,white
8929,m,black
8930,m,white
8931,m,white
8932,m,black
8933,f,white
8934,m,white
8935,m,white
8936,m,white
8937,m,indian
8938,m,indian
8939,m,black
8940,m,black
8941,m,white
8942,m,black
8943,m,white
8944,f,black
8945,m,black
8946,m,black
8947,m,black
8948,m,indian
8949,m,white
8950,m,white
8951,f,indian
8952,m,white
8953,m,black
8954,m,white
8955,m,white
8956,m,white
8957,m,white
8958,m,white
8959,m,black
8960,m,white
8961,m,white
8962,m,white
8963,m,black
8964,m,white
8965,m,black
8966,m,indian
8967,m,white
8968,m,white
8969,m,black
8970,m,indian
8971,f,indian
8972,f,indian
8973,f,indian
8974,m,indian
8975,m,indian
8976,f,indian
8977,f,indian
8978,m,white
8979,m,white
8980,m,indian
8981,f,indian
8982,m,black
8983,f,white
8984,f,indian
8985,m,white
8986,m,white
8987,m,indian
8988,m,white
8989,f,indian
8990,m,white
8991,m,indian
8992,f,indian
8993,m,white
8994,m,black
8995,m,white
8996,m,white
8997,m,white
8998,f,indian
8999,f,white
9000,m,white
9001,m,hispanic
9002,m,black
9003,m,white
9004,m,white
9005,m,hispanic
9006,m,indian
9007,m,black
9008,m,indian
9009,m,hispanic
9010,f,hispanic
9011,f,indian
9012,m,white
9013,m,indian
9014,m,white
9015,m,black
9016,m,hispanic
9017,m,black
9018,m,white
9019,m,white
9020,m,white
9021,f,indian
9022,m,white
9023,m,white
9024,m,black
9025,m,white
9026,m,black
9027,m,white
9028,m,indian
9029,m,white
9030,m,white
9031,m,white
9032,f,indian
9033,m,white
9034,m,white
9035,f,black
9036,m,black
9037,m,white
9038,m,white
9039,m,white
9040,m,white
9041,m,white
9042,m,black
9043,f,indian
9044,m,black
9045,m,black
9046,m,black
9047,m,white
9048,m,white
9049,m,black
9050,m,black
9051,m,black
9052,m,indian
9053,m,black
9054,m,black
9055,m,white
9056,m,black
9057,m,black
9058,m,white
9059,m,indian
9060,f,indian
9061,m,white
9062,m,indian
9063,m,white
9064,m,white
9065,m,black
9066,f,indian
9067,m,white
9068,m,black
9069,f,white
9070,m,white
9071,m,white
9072,m,white
9073,m,white
9074,m,white
9075,m,indian
9076,m,white
9077,m,white
9078,m,white
9079,m,black
9080,m,white
9081,f,indian
9082,m,black
9083,m,white
9084,m,white
9085,m,black
9086,m,white
9087,m,black
9088,m,black
9089,m,white
9090,m,black
9091,m,white
9092,m,white
9093,m,indian
9094,m,black
9095,m,indian
9096,m,black
9097,m,white
9098,m,white
9099,m,white
9100,m,white
9101,f,indian
9102,m,black
9103,m,black
9104,f,white
9105,f,white
9106,m,indian
9107,m,white
9108,m,indian
9109,f,indian
9110,m,black
9111,m,black
9112,m,white
9113,m,black
9114,f,white
9115,m,white
9116,m,white
9117,m,white
9118,f,white
9119,m,white
9120,f,white
9121,f,white
9122,m,black
9123,m,black
9124,m,black
9125,m,black
9126,m,white
9127,m,white
9128,m,black
9129,m,black
9130,m,white
9131,f,indian
9132,m,black
9133,m,indian
9134,m,indian
9135,m,hispanic
9136,f,indian
9137,m,indian
9138,m,white
9139,f,indian
9140,m,indian
9141,m,white
9142,m,black
9143,f,indian
9144,m,indian
9145,m,black
9146,m,black
9147,m,white
9148,m,white
9149,m,white
9150,m,black
9151,m,indian
9152,m,black
9153,m,white
9154,m,black
9155,m,white
9156,m,white
9157,m,white
9158,m,black
9159,m,white
9160,m,black
9161,f,indian
9162,m,black
9163,f,indian
9164,m,black
9165,m,white
9166,m,black
9167,m,indian
9168,m,indian
9169,m,white
9170,f,black
9171,m,white
9172,f,white
9173,m,white
9174,m,white
9175,m,black
9176,m,white
9177,f,white
9178,m,black
9179,m,white
9180,m,black
9181,m,indian
9182,m,black
9183,f,indian
9184,m,black
9185,m,black
9186,m,white
9187,m,black
9188,m,white
9189,m,indian
9190,m,white
9191,m,indian
9192,m,black
9193,m,black
9194,m,black
9195,m,white
9196,m,white
9197,m,black
9198,m,white
9199,m,white
9200,m,white
9201,m,white
9202,m,white
9203,m,white
9204,f,indian
9205,m,black
9206,m,black
9207,m,indian
9208,f,white
9209,m,hispanic
9210,m,white
9211,m,white
9212,m,black
9213,m,indian
9214,m,white
9215,f,white
9216,f,indian
9217,m,indian
9218,m,white
9219,m,white
9220,m,black
9221,f,indian
9222,m,indian
9223,m,white
9224,m,indian
9225,m,black
9226,m,white
9227,m,indian
9228,m,white
9229,m,white
9230,m,white
9231,m,white
9232,m,white
9233,m,white
9234,f,indian
9235,m,white
9236,f,white
9237,f,indian
9238,m,white
9239,m,black
9240,f,black
9241,m,white
9242,m,black
9243,f,indian
9244,m,white
9245,f,indian
9246,m,black
9247,m,white
9248,f,indian
9249,f,indian
9250,m,white
9251,m,white
9252,m,black
9253,m,white
9254,m,white
9255,m,white
9256,m,black
9257,m,black
9258,m,white
9259,m,white
9260,f,indian
9261,m,white
9262,m,white
9263,f,indian
9264,f,black
9265,m,black
9266,m,white
9267,f,indian
9268,m,black
9269,f,white
9270,m,black
9271,m,white
9272,m,black
9273,m,black
9274,m,black
9275,m,indian
9276,m,black
9277,m,black
9278,m,black
9279,f,indian
9280,m,white
9281,m,white
9282,m,black
9283,m,black
9284,m,white
9285,m,white
9286,m,black
9287,m,indian
9288,m,black
9289,f,indian
9290,m,white
9291,f,white
9292,m,white
9293,m,indian
9294,m,black
9295,m,white
9296,m,white
9297,m,hispanic
9298,m,white
9299,m,white
9300,m,indian
9301,f,indian
9302,m,indian
9303,m,white
9304,m,black
9305,m,white
9306,f,white
9307,m,black
9308,m,indian
9309,m,black
9310,m,white
9311,m,indian
9312,m,white
9313,m,white
9314,f,black
9315,f,indian
9316,m,white
9317,f,indian
9318,f,black
9319,m,white
9320,f,indian
9321,f,indian
9322,m,indian
9323,m,hispanic
9324,m,indian
9325,m,indian
9326,f,indian
9327,m,indian
9328,f,indian
9329,m,black
9330,m,white
9331,m,black
9332,m,white
9333,m,hispanic
9334,m,white
9335,m,black
9336,m,white
9337,m,white
9338,f,indian
9339,m,white
9340,m,indian
9341,m,black
9342,m,black
9343,m,black
9344,m,black
9345,f,white
9346,m,white
9347,m,white
9348,m,black
9349,m,white
9350,m,white
9351,f,black
9352,m,white
9353,m,white
9354,m,white
9355,f,indian
9356,m,white
9357,m,white
9358,m,black
9359,m,white
9360,m,black
9361,m,black
9362,f,white
9363,m,white
9364,m,black
9365,f,indian
9366,m,black
9367,m,indian
9368,m,black
9369,m,black
9370,m,white
9371,m,white
9372,m,black
9373,m,indian
9374,m,indian
9375,m,indian
9376,f,indian
9377,m,black
9378,m,indian
9379,m,black
9380,m,white
9381,m,hispanic
9382,m,white
9383,m,white
9384,f,indian
9385,m,indian
9386,f,indian
9387,m,white
9388,m,white
9389,m,black
9390,m,white
9391,m,white
9392,m,white
9393,m,white
9394,m,white
9395,m,black
9396,m,indian
9397,m,black
9398,m,white
9399,m,black
9400,f,black
9401,m,white
9402,m,indian
9403,m,white
9404,m,hispanic
9405,f,black
9406,m,white
9407,m,white
9408,m,black
9409,f,indian
9410,m,white
9411,m,black
9412,m,white
9413,m,indian
9414,f,indian
9415,m,black
9416,f,indian
9417,f,white
9418,f,indian
9419,m,black
9420,m,black
9421,m,white
9422,m,white
9423,m,white
9424,f,indian
9425,m,white
9426,m,white
9427,m,indian
9428,f,white
9429,m,black
9430,m,indian
9431,m,white
9432,m,white
9433,m,white
9434,f,indian
9435,m,white
9436,m,black
9437,m,black
9438,m,black
9439,m,white
9440,m,indian
9441,m,indian
9442,m,black
9443,m,indian
9444,m,black
9445,m,white
9446,f,indian
9447,f,indian
9448,m,white
9449,m,white
9450,m,black
9451,m,indian
9452,m,white
9453,m,black
9454,f,indian
9455,f,indian
9456,m,black
9457,m,white
9458,f,indian
9459,m,white
9460,m,white
9461,m,white
9462,m,hispanic
9463,m,white
9464,f,indian
9465,m,black
9466,m,white
9467,f,indian
9468,m,white
9469,f,white
9470,f,indian
9471,m,indian
9472,m,white
9473,m,white
9474,m,white
9475,f,white
9476,m,black
9477,m,white
9478,m,black
9479,m,black
9480,m,white
9481,m,black
9482,m,black
9483,m,black
9484,m,white
9485,m,black
9486,f,indian
9487,m,black
9488,m,white
9489,m,indian
9490,m,white
9491,m,white
9492,m,white
9493,m,white
9494,m,black
9495,m,white
9496,m,hispanic
9497,m,black
9498,m,white
9499,m,black
9500,m,white
9501,m,black
9502,m,indian
9503,m,white
9504,m,white
9505,f,indian
9506,m,black
9507,m,black
9508,m,white
9509,m,black
9510,m,white
9511,m,indian
9512,f,white
9513,f,indian
9514,f,white
9515,m,white
9516,m,black
9517,m,white
9518,m,indian
9519,f,indian
9520,m,white
9521,m,black
9522,m,black
9523,m,indian
9524,f,indian
9525,m,white
9526,m,white
9527,m,black
9528,m,white
9529,m,black
9530,m,white
9531,f,indian
9532,f,indian
9533,f,indian
9534,m,indian
9535,m,black
9536,f,indian
9537,m,white
9538,m,black
9539,m,white
9540,m,white
9541,f,white
9542,f,indian
9543,m,white
9544,f,indian
9545,m,white
9546,m,black
9547,m,black
9548,m,white
9549,f,black
9550,m,white
9551,m,indian
9552,m,white
9553,f,indian
9554,m,white
9555,m,white
9556,m,black
9557,m,black
9558,f,indian
9559,f,indian
9560,m,white
9561,f,indian
9562,m,black
9563,f,indian
9564,m,white
9565,f,black
9566,f,white
9567,m,white
9568,m,white
9569,m,white
9570,f,indian
9571,m,indian
9572,m,indian
9573,m,white
9574,m,black
9575,m,black
9576,m,indian
9577,m,white
9578,m,white
9579,m,white
9580,m,black
9581,m,white
9582,m,indian
9583,m,black
9584,m,indian
9585,m,indian
9586,m,indian
9587,m,black
9588,m,indian
9589,m,white
9590,m,indian
9591,m,white
9592,f,indian
9593,m,black
9594,m,black
9595,m,white
9596,m,white
9597,f,black
9598,m,white
9599,m,white
9600,m,white
9601,m,white
9602,m,black
9603,m,black
9604,m,white
9605,m,black
9606,m,white
9607,m,indian
9608,m,indian
9609,f,indian
9610,m,white
9611,m,indian
9612,m,black
9613,m,white
9614,m,black
9615,m,black
9616,m,white
9617,m,black
9618,m,white
9619,m,black
9620,m,white
9621,m,black
9622,m,indian
9623,m,white
9624,m,white
9625,m,white
9626,m,black
9627,m,black
9628,m,white
9629,m,white
9630,m,white
9631,f,indian
9632,m,indian
9633,m,white
9634,m,white
9635,f,white
9636,m,black
9637,m,indian
9638,m,indian
9639,m,white
9640,m,white
9641,m,indian
9642,f,white
9643,m,indian
9644,m,black
9645,m,hispanic
9646,m,white
9647,m,black
9648,m,black
9649,m,black
9650,m,black
9651,m,white
9652,m,white
9653,m,indian
9654,m,white
9655,m,black
9656,f,black
9657,f,indian
9658,m,white
9659,f,indian
9660,m,white
9661,m,black
9662,m,white
9663,m,white
9664,f,indian
9665,m,hispanic
9666,m,black
9667,f,white
9668,m,white
9669,m,white
9670,m,white
9671,m,white
9672,m,white
9673,m,indian
9674,f,indian
9675,m,black
9676,m,black
9677,f,white
9678,m,black
9679,m,white
9680,f,indian
9681,m,black
9682,m,white
9683,m,white
9684,m,black
9685,m,black
9686,m,white
9687,m,indian
9688,m,indian
9689,m,black
9690,m,hispanic
9691,f,indian
9692,m,white
9693,m,white
9694,m,white
9695,m,white
9696,m,black
9697,f,indian
9698,m,black
9699,f,indian
9700,m,white
9701,m,white
9702,f,white
9703,m,white
9704,m,indian
9705,m,white
9706,m,white
9707,m,white
9708,m,black
9709,m,black
9710,m,black
9711,f,white
9712,m,black
9713,m,indian
9714,m,white
9715,m,white
9716,m,white
9717,m,white
9718,m,white
9719,m,white
9720,f,indian
